numero_frase,label,orig_text,p_td,logit_td,tokens,token_scores
742,1,mongodb timestamps like wiredtiger timestamps like wiredtiger is missing a space between the timestamp and increment where mongodb adds one this makes it easy to miss relevant log lines when debugging test failures,0.134552001953125,-0.942167341709137,"[""<s>"", ""mong"", ""od"", ""b"", ""Ġtim"", ""est"", ""amps"", ""Ġlike"", ""Ġwired"", ""t"", ""iger"", ""Ġtim"", ""est"", ""amps"", ""Ġlike"", ""Ġwired"", ""t"", ""iger"", ""Ġis"", ""Ġmissing"", ""Ġa"", ""Ġspace"", ""Ġbetween"", ""Ġthe"", ""Ġtimestamp"", ""Ġand"", ""Ġincrement"", ""Ġwhere"", ""Ġm"", ""ong"", ""od"", ""b"", ""Ġadds"", ""Ġone"", ""Ġthis"", ""Ġmakes"", ""Ġit"", ""Ġeasy"", ""Ġto"", ""Ġmiss"", ""Ġrelevant"", ""Ġlog"", ""Ġlines"", ""Ġwhen"", ""Ġdebugging"", ""Ġtest"", ""Ġfailures"", ""</s>""]","[0.5843164920806885, 5.119046211242676, 0.03766535967588425, 0.04585496336221695, 0.8750802874565125, 0.539271354675293, 0.6564043164253235, 0.8171569108963013, 0.07024925947189331, 1.5759379863739014, 1.7520197629928589, 0.22057123482227325, 0.20836128294467926, 2.0699634552001953, 0.43842554092407227, 0.5515223145484924, 1.3307850360870361, 0.0023376941680908203, 0.3571031093597412, 0.6929180026054382, 1.3079904317855835, 2.9430959224700928, 0.19006744027137756, 1.6798053979873657, 1.6744540929794312, 1.024566411972046, 0.35287463665008545, 0.14191102981567383, 0.8431132435798645, 0.2922007441520691, 0.058789581060409546, 0.4812077581882477, 0.14782005548477173, 0.2884840965270996, 0.3851297199726105, 0.3740038275718689, 1.416556477546692, 0.47941333055496216, 0.5898634195327759, 1.3593076467514038, 0.842705488204956, 1.0700318813323975, 3.998079299926758, 0.10858231782913208, 0.1547076404094696, 1.011383295059204, 2.767824649810791, 0.7910125255584717]"
743,1,after then we could ensure that the devs dont accidentally break this feature wo us noticing it eg calling the file existence check for the specified file in the pods,0.01629488728940487,-1.9335459470748901,"[""<s>"", ""after"", ""Ġthen"", ""Ġwe"", ""Ġcould"", ""Ġensure"", ""Ġthat"", ""Ġthe"", ""Ġdevs"", ""Ġdont"", ""Ġaccidentally"", ""Ġbreak"", ""Ġthis"", ""Ġfeature"", ""Ġwo"", ""Ġus"", ""Ġnoticing"", ""Ġit"", ""Ġeg"", ""Ġcalling"", ""Ġthe"", ""Ġfile"", ""Ġexistence"", ""Ġcheck"", ""Ġfor"", ""Ġthe"", ""Ġspecified"", ""Ġfile"", ""Ġin"", ""Ġthe"", ""Ġpods"", ""</s>""]","[0.19062727689743042, 1.1510839462280273, 1.3068311214447021, 0.03278762102127075, 1.1390070915222168, 1.190585970878601, 0.5001782774925232, 0.29572468996047974, 0.40768468379974365, 0.28617459535598755, 0.4907773733139038, 0.609504759311676, 1.7354447841644287, 0.4308749735355377, 6.355659008026123, 0.6399747133255005, 0.7974324226379395, 0.2760360836982727, 2.318178176879883, 1.0004993677139282, 0.15410465002059937, 1.438455581665039, 1.4881398677825928, 0.6656296849250793, 1.1455276012420654, 0.14483489096164703, 1.106964349746704, 1.8843879699707031, 0.9396166801452637, 0.2740480303764343, 4.106707572937012, 1.7767136096954346]"
744,1,we should update from to to address apache vulnerable to rce via jdbc appender when attacker controls configuration,0.9997408986091614,3.6341047286987305,"[""<s>"", ""we"", ""Ġshould"", ""Ġupdate"", ""Ġfrom"", ""Ġto"", ""Ġto"", ""Ġaddress"", ""Ġap"", ""ache"", ""Ġvulnerable"", ""Ġto"", ""Ġr"", ""ce"", ""Ġvia"", ""Ġj"", ""db"", ""c"", ""Ġapp"", ""ender"", ""Ġwhen"", ""Ġattacker"", ""Ġcontrols"", ""Ġconfiguration"", ""</s>""]","[0.0387813076376915, 0.5531771183013916, 0.6817282438278198, 0.19326886534690857, 0.03490053489804268, 0.9509175419807434, 1.4910664558410645, 0.6694995164871216, 0.06777052581310272, 0.32205432653427124, 0.19191360473632812, 0.045768119394779205, 0.09266401082277298, 0.1495237946510315, 0.1268053948879242, 0.28199902176856995, 0.44560784101486206, 0.3047175407409668, 0.0027881357818841934, 0.014060582965612411, 0.058242376893758774, 0.32319092750549316, 0.08520388603210449, 0.20805619657039642, 0.13267992436885834]"
745,0,oss project available at containing helper library for easier apache camel testing,0.9895743727684021,2.005108118057251,"[""<s>"", ""oss"", ""Ġproject"", ""Ġavailable"", ""Ġat"", ""Ġcontaining"", ""Ġhelper"", ""Ġlibrary"", ""Ġfor"", ""Ġeasier"", ""Ġap"", ""ache"", ""Ġcamel"", ""Ġtesting"", ""</s>""]","[0.19420385360717773, 2.1518354415893555, 0.4622359573841095, 0.4323495030403137, 0.06973443925380707, 1.197365403175354, 0.23402291536331177, 1.0387282371520996, 0.15057411789894104, 1.0008876323699951, 0.8808083534240723, 0.1496364027261734, 0.33866652846336365, 0.26336991786956787, 0.013281263411045074]"
746,0,an optional service dependency can declare an exception attribute this exception is raised when no service providers are availablethe specified exception must a subclass of runtime exceptioncodejavarequiresidfoo optional true exception noserviceexceptionclassprivate fooservice fscode,0.00018389991600997746,-3.8592607975006104,"[""<s>"", ""an"", ""Ġoptional"", ""Ġservice"", ""Ġdependency"", ""Ġcan"", ""Ġdeclare"", ""Ġan"", ""Ġexception"", ""Ġattribute"", ""Ġthis"", ""Ġexception"", ""Ġis"", ""Ġraised"", ""Ġwhen"", ""Ġno"", ""Ġservice"", ""Ġproviders"", ""Ġare"", ""Ġavailable"", ""the"", ""Ġspecified"", ""Ġexception"", ""Ġmust"", ""Ġa"", ""Ġsubclass"", ""Ġof"", ""Ġruntime"", ""Ġexception"", ""code"", ""j"", ""av"", ""are"", ""qu"", ""ires"", ""id"", ""foo"", ""Ġoptional"", ""Ġtrue"", ""Ġexception"", ""Ġnos"", ""erv"", ""ice"", ""ex"", ""ception"", ""class"", ""private"", ""Ġfo"", ""os"", ""erv"", ""ice"", ""Ġf"", ""sc"", ""ode"", ""</s>""]","[0.07072882354259491, 0.5805838704109192, 0.26148977875709534, 0.212866872549057, 1.2485167980194092, 0.5898457765579224, 0.4154554605484009, 0.03123284876346588, 0.3058421015739441, 0.06206625699996948, 0.008911831304430962, 0.004789412021636963, 0.2901376187801361, 0.13792520761489868, 0.038090214133262634, 0.18794380128383636, 0.020131155848503113, 0.25122320652008057, 0.01778552308678627, 0.5864198207855225, 0.4168713390827179, 0.42067644000053406, 0.14690040051937103, 0.1825309544801712, 0.017676671966910362, 0.017875907942652702, 0.0007940614596009254, 0.031215932220220566, 0.04239235073328018, 0.020270448178052902, 0.10665957629680634, 0.051853448152542114, 0.00896630808711052, 0.039406027644872665, 0.0247028861194849, 0.09347344189882278, 0.19476711750030518, 0.0864902064204216, 0.11792802810668945, 0.05691015347838402, 0.10454852879047394, 0.019929468631744385, 0.03139365464448929, 0.04231652989983559, 0.07801607251167297, 0.25112593173980713, 0.1977764517068863, 0.17378129065036774, 0.0019290558993816376, 0.02919459342956543, 0.20242303609848022, 0.1784588098526001, 0.10814903676509857, 0.029772326350212097, 0.1866634339094162]"
747,0,creating a mongoclient without authentication and executing clientserverinfo results in operationfailure there are no users authenticated strangely executing buildinfo in the mongo shell works without authentication the difference between the two calls at the server side pymongo call d command assertion while executing command buildinfo on database admin with arguments buildinfo lsid id clustertime clustertime signature keyid hash readpreference mode secondarypreferred db admin and operationtime ts unauthorized there are no users authenticated from mongo shell the same but no readpreference tag there this worked in previous pymongomongodb versions there are ansible bugs logged because of this,6.039439540472813e-05,-4.32352876663208,"[""<s>"", ""creat"", ""ing"", ""Ġa"", ""Ġm"", ""ong"", ""ocl"", ""ient"", ""Ġwithout"", ""Ġauthentication"", ""Ġand"", ""Ġexecuting"", ""Ġclients"", ""erver"", ""info"", ""Ġresults"", ""Ġin"", ""Ġoperation"", ""fail"", ""ure"", ""Ġthere"", ""Ġare"", ""Ġno"", ""Ġusers"", ""Ġauthenticated"", ""Ġstrangely"", ""Ġexecuting"", ""Ġbuild"", ""info"", ""Ġin"", ""Ġthe"", ""Ġm"", ""ongo"", ""Ġshell"", ""Ġworks"", ""Ġwithout"", ""Ġauthentication"", ""Ġthe"", ""Ġdifference"", ""Ġbetween"", ""Ġthe"", ""Ġtwo"", ""Ġcalls"", ""Ġat"", ""Ġthe"", ""Ġserver"", ""Ġside"", ""Ġp"", ""ym"", ""ongo"", ""Ġcall"", ""Ġd"", ""Ġcommand"", ""Ġassertion"", ""Ġwhile"", ""Ġexecuting"", ""Ġcommand"", ""Ġbuild"", ""info"", ""Ġon"", ""Ġdatabase"", ""Ġadmin"", ""Ġwith"", ""Ġarguments"", ""Ġbuild"", ""info"", ""Ġl"", ""sid"", ""Ġid"", ""Ġclust"", ""ert"", ""ime"", ""Ġclust"", ""ert"", ""ime"", ""Ġsignature"", ""Ġkey"", ""id"", ""Ġhash"", ""Ġread"", ""pre"", ""ference"", ""Ġmode"", ""Ġsecondary"", ""pre"", ""ferred"", ""Ġdb"", ""Ġadmin"", ""Ġand"", ""Ġoperation"", ""time"", ""Ġts"", ""Ġunauthorized"", ""Ġthere"", ""Ġare"", ""Ġno"", ""Ġusers"", ""Ġauthenticated"", ""Ġfrom"", ""Ġm"", ""ongo"", ""Ġshell"", ""Ġthe"", ""Ġsame"", ""Ġbut"", ""Ġno"", ""Ġread"", ""pre"", ""ference"", ""Ġtag"", ""Ġthere"", ""Ġthis"", ""Ġworked"", ""Ġin"", ""Ġprevious"", ""Ġp"", ""ym"", ""ong"", ""om"", ""ong"", ""od"", ""b"", ""Ġversions"", ""Ġthere"", ""Ġare"", ""Ġans"", ""ible"", ""Ġbugs"", ""Ġlogged"", ""Ġbecause"", ""Ġof"", ""Ġthis"", ""</s>""]","[0.00029201433062553406, 0.09937694668769836, 0.023629797622561455, 0.023263730108737946, 0.013184751383960247, 0.013608846813440323, 0.053603652864694595, 0.0005600573495030403, 0.02987508475780487, 0.010902846232056618, 0.007387086283415556, 0.02907859906554222, 0.033885758370161057, 0.002384929684922099, 0.014399765059351921, 0.0546283982694149, 0.0013988902792334557, 0.003515681717544794, 0.00807258952409029, 0.017260896041989326, 0.011552434414625168, 0.01372793223708868, 0.05553175508975983, 0.051168300211429596, 0.019094552844762802, 0.15120826661586761, 0.271891325712204, 0.06164763495326042, 0.020492922514677048, 0.033880650997161865, 0.02026410400867462, 0.02025211974978447, 0.100664421916008, 0.03172709420323372, 0.04105086997151375, 0.07574732601642609, 0.005789295770227909, 0.010073546320199966, 0.07112766057252884, 0.04299737885594368, 0.0392514243721962, 0.07029369473457336, 0.07195678353309631, 0.04222474619746208, 0.01743718609213829, 0.07077649980783463, 0.1415081024169922, 0.024747340008616447, 0.005964010953903198, 0.04155171662569046, 0.03845977783203125, 0.01529767457395792, 0.03998088091611862, 0.18662771582603455, 0.020406946539878845, 0.01565583422780037, 0.014524046331644058, 0.016935987398028374, 0.013887517154216766, 0.0007186506409198046, 0.013675433583557606, 0.005144899245351553, 0.0032048369757831097, 0.008778234012424946, 0.006772718392312527, 0.0016456148587167263, 0.0003153872676193714, 0.011004559695720673, 0.004412929527461529, 0.009187201038002968, 0.00273377844132483, 0.008293397724628448, 0.0034844870679080486, 0.00662250816822052, 0.031869303435087204, 0.06139098480343819, 0.013076911680400372, 0.0033163728658109903, 0.015315888449549675, 0.016225673258304596, 0.012520872987806797, 0.018684756010770798, 0.029343511909246445, 0.04188351333141327, 0.06440558284521103, 0.0027662147767841816, 0.04366641864180565, 0.020365163683891296, 0.013632897287607193, 0.00046609900891780853, 0.008950169198215008, 0.0888950377702713, 0.0013378802686929703, 0.004310072399675846, 0.044740863144397736, 0.015950744971632957, 0.015624793246388435, 0.012348245829343796, 0.0022982247173786163, 0.014936050400137901, 0.05945712327957153, 0.010661971755325794, 0.002753016073256731, 0.026079902425408363, 0.031544506549835205, 0.0008785644313320518, 0.003964210860431194, 0.010552415624260902, 0.01470270473510027, 0.01615084335207939, 0.027289120480418205, 0.04884585365653038, 0.026359831914305687, 0.05876918137073517, 0.037127599120140076, 0.000409628264605999, 0.005632028449326754, 0.01132396049797535, 0.0031858431175351143, 0.004562330897897482, 0.00818311981856823, 0.009268374182283878, 0.007913625799119473, 0.04587779939174652, 0.02654012106359005, 0.06615085899829865, 0.01318284310400486, 0.008033515885472298, 0.09420771896839142, 0.07421869784593582, 0.010724483989179134, 0.0004589548334479332, 0.0195758193731308]"
748,1,after we have class structure of memory utils with isolation of responsibilities mostly through composition we should consider to refactor the tests as well to get more abstraction targeted tests with better isolation and wo implicit test inheritance contracts,0.9997367262840271,3.624181032180786,"[""<s>"", ""after"", ""Ġwe"", ""Ġhave"", ""Ġclass"", ""Ġstructure"", ""Ġof"", ""Ġmemory"", ""Ġut"", ""ils"", ""Ġwith"", ""Ġisolation"", ""Ġof"", ""Ġresponsibilities"", ""Ġmostly"", ""Ġthrough"", ""Ġcomposition"", ""Ġwe"", ""Ġshould"", ""Ġconsider"", ""Ġto"", ""Ġref"", ""actor"", ""Ġthe"", ""Ġtests"", ""Ġas"", ""Ġwell"", ""Ġto"", ""Ġget"", ""Ġmore"", ""Ġabstraction"", ""Ġtargeted"", ""Ġtests"", ""Ġwith"", ""Ġbetter"", ""Ġisolation"", ""Ġand"", ""Ġwo"", ""Ġimplicit"", ""Ġtest"", ""Ġinheritance"", ""Ġcontracts"", ""</s>""]","[0.24451252818107605, 0.3468751013278961, 0.15330557525157928, 0.06935454905033112, 0.04662628471851349, 0.0634830966591835, 0.2778366804122925, 0.13711775839328766, 0.07919318228960037, 0.7482104301452637, 0.3522495925426483, 0.031822286546230316, 0.0976613461971283, 0.004389956593513489, 0.03345434367656708, 0.202691450715065, 0.1742711216211319, 0.0804297924041748, 0.06627288460731506, 0.23119765520095825, 0.03426898643374443, 0.06503332406282425, 0.24776314198970795, 0.06606926023960114, 0.009823838248848915, 0.07312272489070892, 0.12032388150691986, 0.002235647290945053, 0.12846992909908295, 0.04846680164337158, 0.05502454191446304, 0.051152780652046204, 0.20643049478530884, 0.1635492742061615, 0.05035721883177757, 0.02265881560742855, 0.06932152807712555, 0.09305214881896973, 0.001197044737637043, 0.2358090579509735, 0.006196066737174988, 0.27966079115867615, 0.08635284006595612]"
749,0,according to the the simplest configuration is as follows which sets the default session to and provides a single database in that session named mongoid development sessions default database sampleappdevelopment hosts when i use this example to do this in a plain ruby app not rails from my libmainrb require bundlersetup require mongoid env development mongoidloadfileexpandpathconfigmongoidyml filei get this error sessions is not a valid option for mongoconnectionnote this error originates from line of connectionrb in the mongo gem not mongoidwhen i use this mongoidyml i dont have any errors development host localhost database sampleappdevelopment,4.896328755421564e-05,-4.3919596672058105,"[""<s>"", ""according"", ""Ġto"", ""Ġthe"", ""Ġthe"", ""Ġsimplest"", ""Ġconfiguration"", ""Ġis"", ""Ġas"", ""Ġfollows"", ""Ġwhich"", ""Ġsets"", ""Ġthe"", ""Ġdefault"", ""Ġsession"", ""Ġto"", ""Ġand"", ""Ġprovides"", ""Ġa"", ""Ġsingle"", ""Ġdatabase"", ""Ġin"", ""Ġthat"", ""Ġsession"", ""Ġnamed"", ""Ġm"", ""ong"", ""oid"", ""Ġdevelopment"", ""Ġsessions"", ""Ġdefault"", ""Ġdatabase"", ""Ġsample"", ""app"", ""development"", ""Ġhosts"", ""Ġwhen"", ""Ġi"", ""Ġuse"", ""Ġthis"", ""Ġexample"", ""Ġto"", ""Ġdo"", ""Ġthis"", ""Ġin"", ""Ġa"", ""Ġplain"", ""Ġruby"", ""Ġapp"", ""Ġnot"", ""Ġrails"", ""Ġfrom"", ""Ġmy"", ""Ġlib"", ""main"", ""rb"", ""Ġrequire"", ""Ġbund"", ""lers"", ""et"", ""up"", ""Ġrequire"", ""Ġm"", ""ong"", ""oid"", ""Ġenv"", ""Ġdevelopment"", ""Ġm"", ""ong"", ""oid"", ""load"", ""file"", ""exp"", ""and"", ""path"", ""config"", ""mong"", ""oid"", ""y"", ""ml"", ""Ġfile"", ""i"", ""Ġget"", ""Ġthis"", ""Ġerror"", ""Ġsessions"", ""Ġis"", ""Ġnot"", ""Ġa"", ""Ġvalid"", ""Ġoption"", ""Ġfor"", ""Ġm"", ""ong"", ""ocon"", ""nect"", ""ion"", ""note"", ""Ġthis"", ""Ġerror"", ""Ġorigin"", ""ates"", ""Ġfrom"", ""Ġline"", ""Ġof"", ""Ġconnection"", ""rb"", ""Ġin"", ""Ġthe"", ""Ġm"", ""ongo"", ""Ġgem"", ""Ġnot"", ""Ġm"", ""ong"", ""oid"", ""when"", ""Ġi"", ""Ġuse"", ""Ġthis"", ""Ġm"", ""ong"", ""oid"", ""y"", ""ml"", ""Ġi"", ""Ġdont"", ""Ġhave"", ""Ġany"", ""Ġerrors"", ""Ġdevelopment"", ""Ġhost"", ""Ġlocal"", ""host"", ""Ġdatabase"", ""Ġsample"", ""app"", ""development"", ""</s>""]","[2.5531742721796036e-05, 0.013281119987368584, 0.002206295495852828, 0.0069364579394459724, 0.0057654548436403275, 0.0027213802095502615, 0.002175824251025915, 0.0039828186854720116, 0.008623055182397366, 0.006293797865509987, 0.000907599984202534, 0.002299502259120345, 0.0026785917580127716, 0.013042873702943325, 2.5928020477294922e-05, 0.012903725728392601, 0.0035789068788290024, 0.00368942366912961, 0.00019109206914436072, 0.0009426481556147337, 0.0031226621940732002, 0.0014173814561218023, 0.0005149609060026705, 0.0031143631786108017, 0.0027244023513048887, 0.0025205034762620926, 0.0007458008476532996, 0.00360153173096478, 0.002772657200694084, 0.0019014847930520773, 0.004871975630521774, 0.0029077923391014338, 0.0011346542742103338, 0.005681747104972601, 0.005341297015547752, 0.0024459809064865112, 0.0070469859056174755, 0.0017804394010454416, 0.0046773506328463554, 0.0035110421013087034, 0.001803582883439958, 0.001157884020358324, 0.00540382694453001, 0.0026052978355437517, 0.0011587279150262475, 0.0010404596105217934, 0.003996497020125389, 0.002311404561623931, 0.00586366280913353, 0.0011919012758880854, 0.004941348917782307, 0.003539734287187457, 0.00341132958419621, 0.005338604096323252, 0.010598871856927872, 0.01147829182446003, 0.0003971767146140337, 0.0004344603803474456, 0.00043011014349758625, 0.0005369940190576017, 0.000666221312712878, 0.0009200040949508548, 4.877761239185929e-05, 0.0031895486172288656, 0.003794013289734721, 0.00013351035886444151, 0.0033988901413977146, 9.444981697015464e-05, 0.00013949908316135406, 0.0004236697859596461, 0.0004944339161738753, 0.0007633715867996216, 0.0007915901951491833, 0.0003316197544336319, 0.00027972410316579044, 0.0003144073416478932, 0.0005381076480261981, 0.0002647768415044993, 0.0003706376883201301, 0.0036957606207579374, 0.00028423051116988063, 0.0006087298970669508, 0.0017903177067637444, 0.0037386761978268623, 0.003099180292338133, 0.0007271610666066408, 0.0059918672777712345, 0.0006338347448036075, 0.0004999599186703563, 0.0006706623244099319, 0.0022642905823886395, 0.0018058365676552057, 0.0002804339164867997, 0.003299273317679763, 0.0014968576142564416, 0.002243694383651018, 0.00029213790548965335, 0.001408178941346705, 0.0020320152398198843, 0.0002668568049557507, 0.0035165389999747276, 0.0010620200773701072, 0.000516608648467809, 0.0022824055049568415, 0.00047676204121671617, 7.026993262115866e-05, 0.004609362222254276, 0.0012888640630990267, 0.00039175827987492085, 0.0002746568061411381, 0.011737591587007046, 0.0017176895635202527, 0.002012526150792837, 0.0023060571402311325, 0.0011904326966032386, 0.0003445403999648988, 0.003784929169341922, 0.0037017602007836103, 0.002018603729084134, 0.002048402326181531, 5.399655856308527e-05, 0.002076420933008194, 4.646299930755049e-05, 0.0005019396776333451, 0.0010869723046198487, 0.0028359554708003998, 0.012597652152180672, 0.0023876698687672615, 0.0030906435567885637, 8.958112448453903e-05, 0.004705785308033228, 0.0008078317041508853, 0.0005681138718500733, 0.005754514597356319, 0.00582126947119832, 0.00048568574129603803, 0.005423524416983128, 0.001972992904484272, 0.006992600858211517]"
750,0,code repository,5.443581540021114e-05,-4.3624138832092285,"[""<s>"", ""code"", ""Ġrepository"", ""</s>""]","[0.03668520227074623, 0.02097940631210804, 0.038633499294519424, 0.053483981639146805]"
751,1,has been released this version removes message lookups and disables jndi by default and results in a hardening of the default behaviour and configuration just to be clear this dependency upgrade is not required to fix that has already been covered by,6.352491618599743e-05,-4.295874118804932,"[""<s>"", ""has"", ""Ġbeen"", ""Ġreleased"", ""Ġthis"", ""Ġversion"", ""Ġremoves"", ""Ġmessage"", ""Ġlook"", ""ups"", ""Ġand"", ""Ġdis"", ""ables"", ""Ġj"", ""nd"", ""i"", ""Ġby"", ""Ġdefault"", ""Ġand"", ""Ġresults"", ""Ġin"", ""Ġa"", ""Ġhard"", ""ening"", ""Ġof"", ""Ġthe"", ""Ġdefault"", ""Ġbehaviour"", ""Ġand"", ""Ġconfiguration"", ""Ġjust"", ""Ġto"", ""Ġbe"", ""Ġclear"", ""Ġthis"", ""Ġdependency"", ""Ġupgrade"", ""Ġis"", ""Ġnot"", ""Ġrequired"", ""Ġto"", ""Ġfix"", ""Ġthat"", ""Ġhas"", ""Ġalready"", ""Ġbeen"", ""Ġcovered"", ""Ġby"", ""</s>""]","[0.006676611490547657, 0.03756726533174515, 0.010277840308845043, 0.04451299086213112, 0.045071959495544434, 0.019440922886133194, 0.24107225239276886, 0.11777833104133606, 0.012180049903690815, 0.032242123037576675, 0.0026447190903127193, 0.029453950002789497, 0.001889322535134852, 0.0026094168424606323, 0.033558689057826996, 0.048436880111694336, 0.021358909085392952, 0.015152987092733383, 0.025090361014008522, 0.06115516647696495, 0.009460404515266418, 0.017350006848573685, 0.0027612829580903053, 0.046042606234550476, 0.016592904925346375, 0.0039090909995138645, 0.013847241178154945, 0.05362578481435776, 0.028379786759614944, 0.017252672463655472, 0.005817187950015068, 0.07480547577142715, 0.035472698509693146, 0.06602821499109268, 0.07555659860372543, 0.10961148887872696, 0.03449307382106781, 0.009263302199542522, 0.049943745136260986, 0.05964633822441101, 0.006995045114308596, 0.05431167036294937, 0.019187334924936295, 0.016479166224598885, 0.04356774687767029, 0.02064606174826622, 0.07051421701908112, 0.06800390779972076, 0.009765484370291233]"
